NumCDS;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
467;2285.090062;2238.246909;2061;2935.740146;1693.856411;1845.264422;2013.420523;1669.01304;1796.592245;2235.893307;1628.526971;1750.248067;1868.395725;2065.526688;1632.208525;1816.787111;2391.035838;1761.542588
468;4.649216809;7.882611912;10;3.281378703;3.664089888;5.475562082;1.51460922;6.076503785;3.51526283;2.87800912;7.144086415;2.53585637;3.376618779;2.69695014;2.757774481;2.878804124;2.659661666;9.770264973
469;2.324608404;1.244622934;4;2.187585802;1.046882825;1.36889052;1.00973948;0.675167087;1.171754277;1.598893955;0.649462401;1.014342548;1.969694288;1.685593837;0.393967783;1.83196626;0.664915416;0.361861666
470;2.656695319;3.733868801;5;6.198159772;4.710972713;4.106671561;4.543827659;6.076503785;3.222324261;2.87800912;3.896774408;6.593226563;3.095233881;4.045425209;1.969838915;2.617094658;8.643900414;3.980478322
471;122.2079847;170.0984676;232;176.100657;228.7438973;127.3068184;154.9950101;255.888326;147.9339774;155.4124925;120.8000067;104.9844537;162.0777014;166.8737899;132.3731751;125.3588341;193.4903862;174.7791845
472;44.16755968;39.82793387;41;60.15860955;41.875313;30.57188829;28.77757517;34.43352145;48.33486391;29.41964878;22.08172165;30.93744772;40.80081025;28.992214;16.54664689;38.73300094;42.88704436;25.69217826
473;16.93643266;11.2016064;12;17.50068641;14.13291814;6.388155762;7.573046098;8.102005046;14.93986703;9.593363733;7.144086415;6.593226563;13.78786002;9.776444256;5.909516745;13.60889222;19.28254708;6.513509982
474;240.7630133;202.0437895;183;319.3875271;244.4471397;145.1023952;175.1897997;219.4293033;310.2219448;178.1167866;214.6473236;215.0406202;304.4584599;233.6233058;165.8604366;263.541432;335.1173699;171.8842912
475;40.51460362;65.13526685;116;130.1613552;105.7351653;263.7395736;248.395912;173.5179414;43.35490824;306.3480819;75.98710096;233.2987861;106.0821067;238.6800874;362.8443281;42.39693346;85.77408872;108.5584997
476;114.5699856;119.0689273;136;114.483657;114.6336694;143.7335047;111.0713428;139.759587;146.4692846;148.0575803;91.89892979;118.6780781;93.98255603;109.2264807;153.2534676;138.4443074;88.43375039;111.8152547
477;441.011423;529.7944954;513;421.4748645;842.2172328;583.1473617;615.4362129;1001.27279;519.3800832;688.803516;653.3591758;531.008324;437.2721319;637.4915893;804.0882451;432.6057469;409.9203542;952.0580423
478;160.7300668;70.94350721;81;68.17975749;41.875313;29.65929461;28.77757517;48.61203028;172.2478787;41.89102163;44.16344329;25.3585637;51.77482128;27.64373893;26.00187368;227.1638163;68.8187456;39.80478322
479;121.2117239;58.49727788;57;60.15860955;45.53940289;27.83410725;26.75809621;32.40802018;125.3777076;29.09986999;45.78709929;25.86573498;45.02158373;20.56424481;27.18377703;175.868761;58.84501435;29.31079492
480;772.4341641;786.1868197;1080;724.0909004;1125.922478;983.7759874;847.6762932;1361.812015;888.4826803;912.0091122;1111.230169;1004.199123;734.1331996;847.1794626;1028.255914;931.6856982;667.2426204;1236.843173
481;47.15634192;66.7947641;101;90.42021314;74.852122;77.57046283;82.79863734;145.1609237;60.05240668;86.0204948;108.460221;105.9987963;90.04316745;74.84036638;98.49194575;69.09129897;76.7977306;117.6050413
482;69.40616522;89.61285121;168;111.9314735;101.0241926;118.1808816;68.66228462;194.4481211;87.88157075;93.375407;122.7483939;84.1904315;112.5539593;76.18884145;95.73417127;73.80206935;98.07502392;132.4413696
483;32.87660458;35.67919076;78;44.84550894;42.92219583;36.04745037;31.30192387;90.47238968;43.64784681;31.65810032;47.7354865;30.93744772;43.33327434;30.67780784;38.60884273;35.06906841;46.54407915;67.66813148
484;31.54825692;46.46592285;65;98.07676345;48.15660996;22.81484201;35.34088179;27.68185057;39.54670684;31.97787911;28.57634566;30.93744772;39.95665556;28.31797647;22.85013141;30.09658856;63.16696456;41.97595322
485;9.962607447;13.69085227;11;29.53240832;15.70324238;11.407421;11.10713428;10.80267339;9.374034214;10.8724789;10.71612962;16.73665205;13.78786002;9.439325489;4.727613396;10.46837863;23.93695499;10.13212664
486;24.24234479;23.23296143;22;83.4928581;28.78927769;18.25187361;22.21426855;15.52884301;21.38451555;20.78562142;21.10752804;26.88007753;32.9220331;23.26119495;13.00093684;20.15162887;41.22475582;30.75824158
487;11.95512894;19.08421831;17;63.07539062;17.27356661;8.669639963;14.13635272;8.102005046;16.40455987;14.07026681;15.26236643;18.25816587;28.41987473;20.56424481;12.21300127;15.96427741;40.22738269;13.38888163
488;20.25730181;26.1370816;23;86.40963917;24.07830498;15.97038941;22.21426855;14.17850883;24.89977838;17.58783351;22.73118405;32.45896154;42.48911964;21.91271988;14.97077575;18.3196626;49.86865623;17.73122162
489;19.59312798;19.08421831;22;70.36734329;21.98453933;11.407421;15.65096194;6.751670872;20.79863841;16.94827593;20.45806564;25.3585637;30.95233881;19.89000728;11.81903349;17.79624367;41.55721353;14.47446663
490;66.7494699;65.13526685;69;247.5617932;82.18030177;50.19265242;67.1476754;33.75835436;63.56766951;63.31620064;60.40000333;68.97529328;102.1427181;62.36697198;38.21487495;60.71659606;150.9357995;53.91738818
491;37.19373447;28.21145316;29;117.0358404;40.82843018;26.46521673;39.37983971;20.25501262;32.22324261;28.46031241;41.89032489;39.05218811;62.46744742;39.44289579;24.03203476;30.09658856;68.15383018;31.12010325
492;77.70833809;59.74190081;177;22.24045565;199.4311782;105.4045701;28.27270543;54.01336697;13.18223561;16.62849714;64.29677773;128.8215036;24.76187105;10.78780056;34.6691649;17.53453421;12.96585062;44.14712321
493;53.13390639;75.92199894;130;36.824361;49.72693419;74.37638495;30.79705413;28.35701766;24.31390124;60.75797031;52.28172331;26.37290625;20.54109757;18.87865098;29.94155151;38.73300094;21.27729333;45.95643154
494;55.45851479;44.80642561;53;18.22988168;24.60174639;41.06671561;19.68991985;11.47784048;27.5362255;22.38451538;18.18494724;20.79402224;18.85278819;16.85593837;13.00093684;17.01111528;16.2904277;12.30329663
495;11.95512894;12.03135502;10;18.22988168;15.17980096;11.407421;6.563306618;14.85367592;9.081095645;10.55270011;8.767742418;12.17211058;14.35062981;8.765087954;12.21300127;7.589574508;10.63864666;8.684679976
496;3.320869149;2.074371556;4;6.198159772;2.617207063;2.281484201;2.524348699;3.375835436;2.929385692;1.918672747;1.623656003;2.028685096;3.939388576;3.371187675;3.545710047;2.878804124;3.324577082;1.809308328
497;19.92521489;21.57346418;31;33.17838466;29.83616052;21.90224833;27.26296595;25.65634931;20.79863841;24.30318812;23.38064645;20.79402224;23.91771635;24.60967002;23.2440992;19.62820993;23.60449728;27.50148659
498;8.966346703;8.297486223;8;10.20873374;10.99226966;8.669639963;6.563306618;5.401336697;11.13166563;5.75601824;11.36559202;10.14342548;12.09955063;7.416612884;6.697452311;11.51521649;9.973731247;10.13212664
499;16.27225883;15.35034951;11;19.32367458;15.17980096;6.844452602;9.087655317;8.777172133;20.21276127;7.674690986;15.91182883;9.636254208;14.35062981;9.776444256;6.303484528;13.60889222;10.63864666;13.38888163
500;225.4870152;199.969418;176;249.749379;156.5089824;120.9186626;124.197956;125.5810782;223.8050669;160.8487319;138.0107603;160.2661226;213.8525227;164.1768398;120.9481094;175.6070515;280.5943057;132.079508
501;3907.998815;4734.545639;5349;4281.470012;5281.523853;4608.598086;4130.339342;4497.287968;4548.750102;4763.105093;6002.331513;3795.162644;2993.653933;4708.200706;5353.234235;5275.539411;3219.852904;4752.691117
502;4894.296952;5378.015696;4885;5057.698374;5757.332097;3673.189563;4070.764712;3255.655694;5187.649122;3595.912506;5954.920758;4019.839519;3903.934079;4269.946309;3346.362349;6062.761484;3895.406967;4185.292025
503;696.3862606;1046.313013;1287;950.8706285;1568.230472;1370.715708;1734.227556;2256.408405;1163.259058;1630.232277;1576.569979;1994.19745;1115.972507;1989.674966;1632.99646;1017.526403;1012.001264;2213.507809
504;207.2222349;305.7623673;542;439.7047462;327.6743243;996.5522989;568.9881968;292.3473487;116.5895505;572.404036;235.1053893;647.1505458;348.3545041;308.4636722;661.4719076;139.2294358;260.3143855;185.6350345
505;1.32834766;2.489245867;5;0.729195267;2.09376565;1.36889052;0.50486974;0.675167087;1.757631415;2.558230329;0.649462401;1.014342548;3.939388576;0.674237535;1.181903349;0.785128397;2.327203958;1.085584997
506;0.66417383;0;4;0.364597634;0.523441413;0.45629684;1.00973948;0.675167087;1.171754277;0.319778791;1.298924803;0;1.406924491;2.022712605;0;1.308547329;0.664915416;1.085584997
507;1.992521489;0.414874311;2;0.729195267;0.523441413;0;0;0.675167087;0.878815708;0.639557582;0.649462401;0.507171274;1.125539593;0.674237535;0.787935566;0;0.664915416;0
508;392.1946465;422.7569231;683;487.1024385;645.4032617;716.3860391;584.134289;779.1428186;395.760007;619.7312971;476.7054026;462.540202;415.8868797;558.2686789;663.8357143;362.2059006;413.9098467;502.6258536
509;221.5019722;233.9891115;229;205.2684677;327.1508829;385.5708299;370.5743891;368.6412296;215.6027869;362.6291491;276.0215206;344.8764664;214.6966774;363.0769126;394.3617508;227.4255258;214.7676795;300.7070442
510;59.44355777;49.37004303;49;51.77286398;33.5002504;26.00891989;18.68018037;21.60534679;45.69841679;15.34938197;28.25161446;30.43027645;48.6795874;18.20441344;18.12251802;47.63112277;39.56246728;27.86334825
511;151.7637201;133.5895282;159;141.0992842;165.9309278;134.151271;115.1103007;127.6065795;169.0255544;119.9170467;136.3871043;140.9936142;143.787683;112.2605496;126.0696906;172.2048285;148.6085956;125.2041363
512;1051.71926;1042.579144;1145;1045.301416;1099.750408;767.0349883;785.5773152;1035.031145;1300.354309;795.2898534;1013.810808;791.1871876;1004.262702;917.637285;813.5434719;1223.230043;1181.887153;1036.37181
513;46.49216809;36.92381369;36;38.28275153;46.06284431;30.11559145;39.88470945;35.78385562;57.70889813;37.41411856;40.59140008;48.68844231;49.5237421;45.17391484;39.3967783;53.38873102;40.22738269;47.4038782
514;232.1287535;196.2355492;189;223.8629471;220.3688347;172.9365024;180.2384971;214.0279666;280.6351493;166.2849714;219.8430229;194.7537693;233.5494656;197.8887165;172.1639212;252.8113439;244.3564155;176.9503545
515;323.784742;267.5939307;261;314.2831602;298.3616052;231.7987948;273.1345293;263.315164;344.7886959;254.8636965;299.7268982;269.3079465;337.9432628;283.1797647;253.7152522;373.4594077;339.4393201;266.6920476
516;1881.936547;1864.03028;2121;799.9272082;1310.697297;1774.082115;1427.771624;1878.990004;2083.086165;3170.286935;1212.221572;2252.8548;1487.119187;1919.554262;2126.638093;1826.208652;1892.349275;1346.487258
517;750.1843408;707.3607005;976;751.8003206;1042.695294;795.3253924;610.8923852;929.029912;601.9887597;718.8627224;772.8602576;749.0919718;600.193988;665.1353282;685.1099746;567.6478313;538.2490296;838.795341
518;25.23860553;21.57346418;27;21.14666275;10.46882825;20.98965465;16.15583168;24.98118223;19.33394557;16.94827593;22.40645285;21.80836479;21.38525227;18.87865098;18.5164858;26.17094658;25.93170124;22.79728494
519;37.52582139;27.38170454;39;29.16781069;20.41421509;33.30966933;22.71913829;33.08318727;23.7280241;24.9427457;31.17419526;22.31553606;27.01295024;21.57560112;29.94155151;32.71368322;35.24051707;31.84382658
520;602.7377506;576.2604182;609;893.9933977;690.9426646;676.2319171;677.5351909;688.6704289;717.4065559;847.4137964;695.5742318;941.3098847;663.2242053;839.7628497;698.898847;733.5716326;828.1521512;678.1287614
521;394.5192549;482.4988239;499;585.5437996;600.3873002;464.0538864;481.6457318;627.230224;503.2684619;521.5592083;526.0645451;535.0656942;372.8349902;531.6362963;456.6086605;459.5618219;555.2043727;594.176855
522;53.13390639;51.02954027;49;63.43998825;72.75835635;67.53193234;45.94314633;50.63753154;55.65832814;54.36239448;50.98279851;79.11871876;60.21636823;41.80272716;70.91420094;60.97830553;60.5073029;59.70717483
523;17015.46935;36776.11844;44134;24873.21516;39603.57727;79167.95806;83627.63345;77326.21133;18345.57083;81728.10409;34573.48147;52342.61134;28642.45018;60756.21851;84131.42609;16056.92256;24217.5493;59611.64335
524;61.43607926;63.0608953;92;57.60642612;93.17257144;68.44452602;47.45775555;63.4657062;41.89021539;70.03155525;77.93548816;52.23864123;35.45449718;43.82543977;64.61071641;61.24001499;32.2483977;74.90536479
525;567.5365376;710.679695;709;537.0523144;713.9740867;540.2554587;522.035311;744.7092972;766.0343584;537.228369;856.3161762;647.657717;514.9343639;518.4886643;517.6736668;822.5528509;476.7443536;892.3508675
526;144.1257211;186.69344;241;169.5378996;252.8222023;203.5083907;181.2482366;212.6776325;183.3795443;221.2869234;223.7397973;234.8202999;153.3547696;172.9419277;222.5917974;190.7862006;147.2787647;264.5208776
527;58.44729702;93.34672001;102;92.24320131;120.3915249;90.34677435;72.1963728;141.7850883;79.38635225;127.9115164;109.7591458;86.72628787;62.74883232;82.25697926;85.09704112;81.65335332;64.8292531;166.0945045
528;35.5332999;64.72039254;93;27.70942016;199.4311782;35.13485669;37.36036075;298.4238525;102.8214378;35.17566702;203.2817316;42.09521575;28.13848983;40.79137086;41.36661721;100.2347254;24.93432812;292.3842258
529;125.5288538;211.1710244;219;101.7227398;572.1214639;96.73493011;90.87655317;675.1670872;254.5636166;110.9632405;596.2064844;104.9844537;83.00854499;126.082419;119.3722382;285.5250272;69.48366102;698.3930147
530;48.48468958;69.28400997;100;34.6367752;213.5640963;31.48448197;29.78731465;203.2252932;87.88157075;43.1701368;201.0086132;36.51633174;32.6406482;46.52238991;49.24597287;83.22361012;24.93432812;235.933806
531;22.2498233;45.22129992;36;17.13608878;107.3054896;14.14520204;19.18505011;123.555577;45.69841679;23.66363054;97.7440914;30.93744772;16.8830939;28.992214;21.66822806;53.91214995;13.63076604;127.0134446
532;14.61182426;19.49909263;20;10.20873374;59.67232103;7.300749443;13.12661324;66.16637454;29.29385692;14.3900456;46.4365617;16.73665205;12.66232042;14.83322577;14.18284019;28.00291284;5.984238748;69.11557814
533;88.33511937;163.4604786;215;82.76366284;466.90974;98.10382063;83.30350708;642.759067;164.6314759;124.7137285;446.1806697;116.1422218;68.09514539;135.5217445;130.797304;151.7914902;56.18535269;640.8570099
534;62.10025309;134.0044025;162;63.80458589;350.182305;63.88155762;82.79863734;478.6934648;145.5904689;100.0907616;332.8494807;97.37688463;57.12113435;94.05613612;104.0074947;132.6866992;43.88441748;487.7895253
535;21.91773638;42.31717974;48;26.98022489;126.1493804;36.50374721;31.80679361;149.2119263;49.21367962;59.47885514;112.3569954;31.44461899;20.82248247;39.78001456;46.09423061;49.7247985;18.28517395;143.6590813
536;6.973825213;10.78673209;17;6.927355039;21.46109791;9.582233643;11.61200402;24.98118223;7.03052566;9.273584942;16.88602243;9.636254208;4.783543271;12.13627563;12.60696906;9.683250234;3.989492499;24.60659326
537;22.91399713;54.76340907;86;33.90757993;151.7980096;39.24152825;30.79705413;220.1044704;64.44648522;60.75797031;127.6193619;45.13824339;23.91771635;54.27612156;55.94342518;55.48240675;24.2694127;187.8062045
538;11.95512894;31.53044765;51;16.40689351;56.00823114;22.81484201;21.20452907;99.9247289;27.5362255;26.86141845;63.64731533;18.76533714;13.22509022;26.9695014;24.42600255;28.52633177;13.96322375;79.24770478
539;3.320869149;9.542109157;15;2.552183435;14.65635955;5.931858922;3.534088179;24.30601514;9.666972783;7.674690986;12.66451683;7.607569111;3.658003678;7.753731651;9.455226792;8.374702905;2.659661666;15.92191329
540;11.29095511;25.30733298;40;13.12551481;53.91446549;18.70817045;12.6217435;82.37038464;28.12210264;31.97787911;40.91613128;13.18645313;9.285701643;17.19305714;23.63806698;25.64752765;10.63864666;50.66063319
541;43.50338585;43.56180267;49;56.51263321;54.43790691;106.7734606;72.1963728;51.98786571;44.81960108;94.97430095;43.83871209;75.56851984;62.46744742;73.49189131;97.3100424;45.53744705;57.18272581;50.29877153
542;116.2304202;124.4622934;178;176.100657;146.5635955;348.6107859;260.5127858;157.9890984;160.2373973;326.8139245;149.7010835;319.0107314;191.9045006;281.4941708;321.0837431;165.4003824;178.1973316;124.1185513
543;34.53703915;34.84944214;48;55.41884031;47.10972713;131.41349;84.31324656;71.56771124;46.28429393;120.2368254;50.98279851;101.4342548;53.46313067;100.4613927;105.5833658;51.55676476;48.20636769;58.62158984
544;208.5505826;280.4550344;289;331.7838466;417.1828058;337.2033649;276.6686174;280.8695083;301.7267263;369.9840613;329.6021687;380.3784556;271.2550419;304.418247;298.6275795;356.7100019;285.5811714;322.4187441
545;48.81677649;58.49727788;75;94.79538475;74.32868058;203.9646876;107.0323848;67.51670872;70.01231803;158.9300592;66.89462734;136.4290727;84.13408459;102.4841053;174.9216956;82.70019119;87.43637726;63.32579149
546;162.7225883;209.0966528;323;352.5659117;278.4708315;820.8780154;477.6067739;289.6466804;204.4711213;657.7849733;249.7182933;546.2234622;313.1813918;509.0493389;806.4520518;233.183134;290.9004947;268.8632176
547;14.27973734;14.9354752;15;13.12551481;7.851621188;16.88298309;12.11687376;10.80267339;8.495218506;17.26805472;8.443011217;18.76533714;16.601709;13.4847507;16.54664689;10.46837863;14.29568145;10.4939883
548;501.1191546;451.3832506;516;488.5608291;443.8783179;540.7117556;423.5857117;398.3485814;442.3372395;495.976905;461.118305;522.3864123;521.6876014;437.2430414;408.9385587;469.5067816;512.9822438;335.8076257
549;10.29469436;12.03135502;7;8.02114794;6.281296951;4.106671561;4.543827659;4.051002523;9.081095645;4.796681866;7.468817615;6.086055289;8.722931847;2.69695014;6.697452311;6.80444611;6.649154164;5.066063319
550;20.58938872;28.21145316;25;16.04229588;25.1251878;13.23260836;9.592525057;20.9301797;19.33394557;7.994469777;20.13333444;7.100397837;12.66232042;7.079494117;9.455226792;14.91743955;14.29568145;14.83632829
551;85.01425022;83.38973655;97;110.8376806;98.40698556;83.04602491;69.6720241;85.74622007;90.81095645;92.09629183;69.49247694;64.41075181;103.5496426;98.77579886;83.12720221;75.11061668;92.75570059;61.87834483
552;2234.280764;2112.125118;2520;2594.476761;2080.679615;3679.121422;2591.496375;1556.935303;2067.85336;2955.075808;1977.937743;2410.077895;1942.399953;2493.667523;2661.646342;2126.651119;2079.190507;1607.027657
553;352.0121298;494.5301789;673;485.644048;604.5748315;910.768493;701.7689384;700.8234365;350.0615902;894.1014999;604.6494957;751.6278282;335.4107988;749.0779013;854.1221535;463.2257544;393.9623842;680.6617931
554;2064.916437;2588.400827;2718;2237.17108;2547.065914;4315.199217;3139.784912;3751.228336;2124.390504;4167.357205;2438.731317;2912.684627;2005.148785;3367.142249;4259.185702;2129.529923;2197.545451;3074.01485
555;644.2486149;582.8984072;654;685.0789536;658.489297;530.2169283;476.0921647;401.7244169;645.929545;542.9843873;621.2107869;608.6055289;674.1982163;512.0834078;490.4898898;721.2712877;664.9154164;453.0508054
556;225.4870152;224.4470023;242;239.9052429;281.61148;208.9839528;188.316413;189.7219515;218.239234;191.8672747;211.0752804;160.2661226;231.0170015;194.1804101;177.6794701;182.9349166;221.4168337;189.6155128
557;321.1280467;348.4944214;311;348.9199354;382.1122312;330.8152091;310.49489;344.3352145;363.8297029;315.301888;402.6666888;418.9234724;357.6402057;332.0619859;325.4173887;370.5806035;363.7087328;393.3436306
558;35.86538681;28.62632747;20;16.40689351;16.7501252;20.07706097;8.582785578;12.82817466;40.13258398;15.98893955;20.45806564;17.75099459;18.57140329;10.11356302;10.24316236;37.94787254;22.60712416;18.09308328
559;24.90651862;25.72220729;31;29.16781069;9.945386839;32.39707565;18.17531063;20.25501262;17.86925272;25.2625245;18.50967844;19.77967969;28.13848983;19.89000728;17.33458245;18.58137207;27.92644749;11.94143497
560;43.50338585;39.41305956;71;59.42941428;27.21895345;54.29932398;36.85549101;20.25501262;31.63736547;39.97234889;25.32903365;37.02350301;39.95665556;29.66645154;35.85106825;31.40513589;48.87128311;20.98797661
561;519.051848;573.356298;531;576.0642612;388.9169695;366.8626595;408.9444893;272.7675032;411.8716283;364.228043;422.4752921;359.5844333;543.9170084;256.547382;241.8962188;484.1625117;521.9586019;300.7070442
562;1702.609613;1559.512536;1634;1850.332991;1128.539685;1268.505216;1164.22962;695.4220998;1329.941104;1379.205926;1053.752746;1445.945302;1809.867666;1107.098032;845.8488301;1215.902178;1822.865614;809.8464077
563;950.4327505;1008.144576;1172;1176.191966;848.4985298;802.6261418;752.7607821;568.4906874;772.1860684;723.6594042;746.8817615;845.4545139;897.3364406;716.7144996;551.948864;891.9058594;915.5885284;683.5566864
564;235.7817096;325.6763343;353;274.5420181;310.4007576;274.2344009;329.1750704;261.2896627;220.8756812;278.2075482;307.1957158;309.3744772;244.5234766;272.0548453;248.9876388;246.7920262;254.3301468;314.0959258
565;137.8160697;22.4032128;19;1006.654066;155.4620995;16.88298309;14.13635272;63.4657062;2.050569984;25.2625245;25.00430245;62.88923799;4.783543271;54.9503591;24.42600255;1.570256795;3.65703479;108.5584997
566;26.23486628;4.148743112;1;173.9130712;24.60174639;4.562968402;5.048697399;11.47784048;0;2.558230329;4.87096801;13.18645313;0.844154695;15.17034454;5.909516745;0;0.664915416;25.69217826
567;122.8721585;18.25446969;15;898.3685693;147.0870369;16.42668625;30.29218439;58.0643695;1.464692846;30.69876394;25.97849605;65.93226563;5.064928169;64.38968458;31.12345486;1.83196626;2.992119374;111.8152547
568;122.8721585;19.49909263;14;843.6789242;168.5481348;25.09632621;39.37983971;72.91804542;2.636447123;41.89102163;32.47312007;111.070509;9.84847144;87.98799831;38.60884273;1.83196626;4.986865623;117.2431797
569;87.67094554;19.08421831;36;744.8729655;191.0561156;33.30966933;51.49671347;99.24956182;1.757631415;76.42713107;49.0344113;155.1944099;15.19478451;157.4344644;60.67103858;2.617094658;3.324577082;123.394828
570;98.96190064;35.67919076;45;846.5957053;243.4002568;81.22083755;86.33272551;216.728635;3.51526283;132.0686407;91.57419859;275.3940018;23.07356166;274.0775579;100.4617847;1.570256795;13.63076604;247.1515176
571;30.21990926;9.956983468;16;321.2105152;92.12568861;57.49340186;54.02106216;108.0267339;1.171754277;72.58978558;70.79140175;139.4721004;26.45018044;123.0483501;76.03578212;1.570256795;11.9684775;149.0870062
572;1467.15999;1683.559955;1519;1330.052168;2756.96592;1665.483467;1808.948278;3612.819084;1931.343987;1816.983091;2423.144219;2220.395838;1429.153898;2305.555251;1880.802196;1562.405511;1421.58916;3375.083756
573;135.8235482;69.69888428;51;116.3066451;43.44563724;47.91116822;33.32140283;26.3315164;109.8519634;42.53057921;54.55484171;45.13824339;70.62760947;39.78001456;35.85106825;125.0971246;96.08027768;41.61409155
574;441.6755968;370.0678856;373;400.3282017;393.6279422;326.7085376;307.9705413;382.1445713;441.4584238;378.2983099;377.6623864;348.4266653;361.5795943;337.4558862;318.3259687;370.3188941;449.4828215;361.8616656
575;102.6148567;82.55998792;104;98.07676345;96.31321991;97.64752379;77.2450702;112.0777365;117.4683662;102.6489919;88.32688658;69.48246455;101.5799483;83.9425731;84.70307334;91.33660356;120.0172327;98.42637306
576;19.92521489;38.99818525;21;25.52183435;30.35960193;28.74670093;43.41879763;18.90467844;21.67745412;32.2976579;29.55053926;41.0808732;38.26834617;28.65509523;29.54758372;26.43265604;24.60187041;35.8243049
577;1682.020224;1177.413295;1146;1810.591849;921.7803275;883.3906825;873.4246499;616.4275506;1642.799496;919.3640244;1072.262425;987.4624707;1690.279084;939.5500049;719.3851717;1739.0594;1895.008937;679.2143464
578;1096.218906;1027.643669;884;1216.297706;1325.353657;1062.715341;1131.413087;1428.653556;1169.410768;1120.504884;1109.281781;1222.282771;1051.535365;1204.188237;1008.163557;1047.361282;1185.876645;1080.880795
579;160.065893;189.5975602;187;215.4772015;254.3925265;107.2297574;145.4024851;263.315164;135.0446804;132.3884195;144.5053843;140.9936142;156.7313883;167.8851462;111.8868504;95.78566448;151.6007149;211.3272127
580;207.5543218;204.1181611;186;215.4772015;270.6192103;133.6949742;156.0047496;203.2252932;199.198227;152.2147046;186.3957092;180.5529736;169.1123239;189.4607473;145.3741119;154.4085848;157.9174114;204.8137028
581;138.4802435;155.5778667;159;177.9236452;235.0251942;194.8387507;209.0160723;264.6654982;196.8547185;237.5956418;193.8645268;271.8438029;164.8915504;260.5928072;269.0799958;168.540896;168.2236004;259.0929526
582;42.50712511;55.5931577;66;87.86802971;89.50848155;78.48305651;45.94314633;75.61871376;61.51709953;74.82823711;56.17849772;73.03266347;58.52805884;78.21155405;71.30816872;60.4548866;60.5073029;81.41887477
583;103.2790305;112.4309383;150;153.4956038;172.2122247;146.0149889;120.6638678;162.715268;120.9836291;158.2905016;125.3462435;150.1226971;110.584265;154.0632767;143.0103052;103.6369484;123.009352;164.6470579
584;23.24608404;32.77507058;45;35.7305681;56.53167256;35.59115353;39.37983971;41.86035941;36.32438258;45.72836713;31.82365767;40.57370193;28.13848983;37.08306442;39.00281052;32.45197376;34.57560165;43.06153821
585;17.26851958;26.1370816;7;20.78206512;34.54713323;23.27113885;21.20452907;31.05768601;23.7280241;24.9427457;24.35484005;22.31553606;16.601709;26.63238263;24.03203476;23.03043299;23.27203958;30.39637991
586;9132.058073;17080.37539;17620;11125.33219;31014.42714;26284.52318;28748.29273;45708.8118;19024.60244;27251.54858;29300.17151;36812.51976;12422.2991;36113.17373;33203.99872;17826.07855;12847.16322;50128.69654
587;296.2215281;198.3099207;167;170.2670949;110.4461381;135.5201615;149.9463127;112.0777365;260.422388;201.1408596;226.0129157;186.6390289;228.7659223;200.9227854;192.2562781;315.8833252;259.3170124;146.1921129
588;322.1243075;276.7211656;268;232.9778879;141.3291814;174.3053929;175.6946695;205.9259616;285.9080435;250.3867934;288.3613062;228.2270733;234.1122354;251.1534818;332.1148411;354.0929072;285.2487137;241.361731
589;1547.85711;552.6125825;297;820.7092733;471.0972713;262.3706831;265.5614832;160.6897667;967.2831554;263.8175026;554.9656219;289.0876262;1143.548227;202.2712605;191.0743747;742.7314639;1244.389202;194.3197145
590;1440.593037;538.5068559;327;772.217788;468.4800642;240.9247316;212.5501605;164.0656022;874.1286904;221.2869234;487.7462634;215.0406202;1054.349214;201.9341417;169.8001145;684.6319625;1138.667651;186.3587578
591;1190.863677;458.8509882;290;631.8476991;389.4404109;226.3232327;202.9576354;128.2817466;742.5992729;210.4144445;442.6086265;201.3469958;862.7260981;177.6615904;173.3458245;604.2871565;941.5202297;170.4368445
592;82.02546798;40.65768249;28;57.60642612;29.3127191;15.51409257;15.1460922;14.17850883;58.0018367;19.18672747;42.21505609;22.82270733;64.9999115;11.46203809;16.1526791;54.95898781;72.14332268;16.64563662
593;760.4790352;332.3143232;199;460.4868113;252.2987609;180.6935487;156.5096194;97.89922764;537.2493359;146.4586863;322.7828135;189.1748852;671.6657522;115.2946185;126.4636583;434.9611321;647.2951579;132.4413696
594;674.1364373;289.5822692;178;413.0891189;247.5877881;173.8490961;175.1897997;93.17305803;469.5805264;149.0169166;295.5053926;149.6155259;606.3844558;141.2527636;118.5843027;361.1590628;599.7537056;113.9864247
595;2913.730591;1224.708967;883;1933.461251;1128.539685;881.5654952;791.1308824;479.3686319;2111.501207;825.6688386;1339.516203;872.8417627;2741.251679;769.3050273;680.776329;1837.985578;2798.961445;573.9126017
596;1577.744933;726.8597932;564;1102.543244;742.7633644;620.5637026;562.9297599;394.972746;1257.292339;634.4411215;822.2194001;611.6485566;1498.093198;571.4163108;515.7038279;1046.576154;1654.642014;391.5343222
597;1440.26095;869.1616819;776;1278.279304;965.7494062;915.7877582;752.7607821;628.5805582;1333.456367;841.0182206;1019.006508;814.5170662;1623.872248;736.9416257;755.23624;1166.962508;1793.276878;579.3405267
598;2600.904718;1460.77245;1007;2109.926506;1336.869368;812.6646723;880.4928263;743.358963;2300.446584;805.202996;1792.191497;995.5772111;2847.615171;846.5052251;768.6311446;2254.627048;2737.456769;823.2352893
